2024-05-30 13:02:34.356092;1717066954;0;StartEZ;5.7;train
2024-05-30 13:02:44.415827;1717066964;10;Start;3.0;train
2024-05-30 13:02:57.250356;1717066977;22;Observe;-24.0;train
2024-05-30 13:03:04.236784;1717066984;29;StartCorridor;4.5;train
2024-05-30 13:03:22.032990;1717067002;47;Turns;10.0;train
2024-05-30 13:05:22.277661;1717067122;167;Corridor3;4.7;train
2024-05-30 13:06:35.112365;1717067195;240;TurnObstacles;10.0;train
2024-05-30 13:11:40.743204;1717067500;546;NarrowDoor;5.0;train
2024-05-30 13:12:02.693181;1717067522;568;Corridor3vs3;4.0;train
2024-05-30 13:12:36.343348;1717067556;601;T-Junction;4.0;train
2024-05-30 13:14:02.919744;1717067642;688;Intersection4;5.0;train
2024-05-30 13:15:25.991370;1717067725;771;NarrowDoorDouble;4.0;train
2024-05-30 13:21:42.746887;1717068102;1148;Retraining;-100;retrain
2024-05-30 13:43:25.710268;1717069405;2451;End;-100;
