2024-06-03 09:05:51.628272;1717398351;0;StartEZ;5.7;train
2024-06-03 09:06:02.924511;1717398362;11;Start;3.0;train
2024-06-03 09:06:18.320527;1717398378;26;Observe;-24.0;train
2024-06-03 09:06:24.727221;1717398384;33;StartCorridor;4.5;train
2024-06-03 09:06:41.048042;1717398401;49;Turns;0.0;train
2024-06-03 09:08:14.195416;1717398494;142;Corridor3;4.8;train
2024-06-03 09:09:03.040391;1717398543;191;TurnObstacles;0.0;train
2024-06-03 09:14:43.063382;1717398883;531;Cross;4.5;train
2024-06-03 09:18:25.853447;1717399105;754;NarrowDoor;5.0;train
2024-06-03 09:18:44.530503;1717399124;772;Corridor3vs3;4.0;train
2024-06-03 09:19:25.744821;1717399165;814;T-Junction;4.5;train
2024-06-03 09:21:02.582098;1717399262;910;Intersection4;5.0;train
