2024-05-28 15:55:51.667492;1716904551;0;StartEZ;5.7;train
2024-05-28 15:56:16.262774;1716904576;24;Start;3.0;train
2024-05-28 15:56:44.398777;1716904604;52;Observe;-24.0;train
2024-05-28 15:56:54.830937;1716904614;63;StartCorridor;4.5;train
2024-05-28 15:58:19.709001;1716904699;148;Turns;10.0;train
2024-05-28 16:00:42.027541;1716904842;290;Corridor3;5.0;train
2024-05-28 16:04:02.763263;1716905042;491;TurnObstacles;10.0;train
2024-05-28 16:11:24.728949;1716905484;933;NarrowDoor;5.0;train
2024-05-28 16:15:59.094871;1716905759;1207;Corridor3vs3;4.0;train
2024-05-28 16:19:51.479033;1716905991;1439;T-Junction;4.0;train
2024-05-28 16:21:00.226837;1716906060;1508;Intersection4;5.0;train
