2024-06-03 10:42:06.329706;1717404126;0;StartEZ;5.7;train
2024-06-03 10:42:22.313405;1717404142;15;Start;3.0;train
2024-06-03 10:42:36.081894;1717404156;29;Observe;-24.0;train
2024-06-03 10:42:43.602130;1717404163;37;StartCorridor;4.5;train
2024-06-03 10:43:01.538102;1717404181;55;Turns;0.0;train
2024-06-03 10:43:53.116416;1717404233;106;Corridor3;4.8;train
2024-06-03 10:45:29.997292;1717404329;203;TurnObstacles;0.0;train
2024-06-03 10:49:12.022267;1717404552;425;Cross;4.5;train
2024-06-03 10:52:43.867746;1717404763;637;NarrowDoor;5.0;train
2024-06-03 10:52:56.195308;1717404776;649;Corridor3vs3;4.0;train
2024-06-03 10:55:25.865635;1717404925;799;T-Junction;4.5;train
