Wall time,Step,Value
1718175453.7130978,320,5.9994001388549805
1718175455.2614434,640,5.998600006103516
1718175456.7645986,960,-15.50300121307373
1718175458.281754,1280,-11.002998352050781
1718175459.7878814,1600,5.497799873352051
1718175461.2796216,1920,5.999300003051758
1718175462.79525,2240,-16.503000259399414
1718175464.2884486,2560,5.999000072479248
1718175465.769105,2880,5.999199867248535
1718175467.2791488,3200,5.998600006103516
1718175468.8115735,3520,5.9994001388549805
1718175470.3500874,3840,5.999000072479248
1718175473.2898774,4230,5.996699810028076
1718175474.7299817,4550,5.9969000816345215
1718175476.189274,4870,-5.50950813293457
1718175477.6569312,5190,5.998000144958496
1718175479.1491158,5510,5.998000144958496
1718175480.6208336,5830,5.998799800872803
1718175482.087363,6150,5.997900009155273
1718175483.5462542,6470,5.9959001541137695
1718175485.021732,6790,5.996399879455566
1718175486.477765,7110,5.997399806976318
1718175487.9499807,7430,-73.50996398925781
1718175489.4214072,7750,5.997900009155273
1718175490.9109702,8070,4.996099472045898
1718175492.3988876,8390,5.997300148010254
1718175493.8677971,8710,-61.00994873046875
1718175495.3351996,9030,5.998600006103516
1718175496.8144276,9350,5.996600151062012
1718175498.3286824,9670,5.998199939727783
1718175499.812807,9990,5.996099948883057
1718175503.9135053,10570,-6.002999782562256
1718175505.6618824,10890,-19.503002166748047
1718175507.4271617,11210,-6.002999782562256
1718175511.3029394,11750,5.997099876403809
1718175512.818987,12070,-12.506272315979004
1718175514.3610222,12390,-11.004687309265137
1718175515.8807034,12710,-47.509944915771484
1718175517.4144852,13030,5.997700214385986
1718175518.9546485,13350,-17.506973266601562
1718175520.4983344,13670,-11.005986213684082
1718175522.0529652,13990,5.997600078582764
1718175523.6115894,14310,-3.00360369682312
1718175525.158005,14630,5.497399806976318
1718175526.7080827,14950,4.498300075531006
1718175528.2562146,15270,5.998199939727783
1718175529.8124506,15590,-0.505205512046814
1718175531.382611,15910,0.996496319770813
1718175532.920955,16230,5.998000144958496
1718175534.4884827,16550,2.496802806854248
1718175536.0517395,16870,-1.0028027296066284
1718175537.6074765,17190,5.9969000816345215
1718175539.170987,17510,3.49770188331604
1718175540.7460163,17830,5.998600006103516
1718175542.3232267,18150,5.998600006103516
