Wall time,Step,Value
1718011811.6364803,320,-6.002999782562256
1718011812.8581722,640,5.999499797821045
1718011814.098961,960,-9.502999305725098
1718011815.3452435,1280,-10.002999305725098
1718011816.6040356,1600,-15.50300121307373
1718011817.871905,1920,5.998899936676025
1718011819.1206303,2240,5.9980998039245605
1718011820.403067,2560,5.999300003051758
1718011821.6794186,2880,-13.003000259399414
1718011822.9552228,3200,5.997300148010254
1718011824.2575262,3520,5.999199867248535
1718011825.5618207,3840,5.9994001388549805
1718011826.8719053,4160,5.9994001388549805
1718011828.152071,4480,5.998499870300293
1718011831.7458804,5110,5.998600006103516
1718011832.9781618,5430,-1.5060056447982788
1718011834.1845636,5750,5.997000217437744
1718011835.422141,6070,5.998199939727783
1718011836.6439283,6390,-7.008808135986328
1718011837.8762066,6710,5.996300220489502
1718011839.102884,7030,5.997399806976318
1718011840.3436258,7350,5.995999813079834
1718011841.5881364,7670,-83.50995635986328
1718011842.8076532,7990,-63.00996780395508
1718011844.0511937,8310,-29.00996971130371
1718011845.2819805,8630,-48.00996398925781
1718011846.5332637,8950,5.994699954986572
1718011847.8085525,9270,-68.50994873046875
1718011849.0750208,9590,4.99299955368042
1718011850.324738,9910,-58.50996017456055
1718011851.5929952,10230,5.998300075531006
1718011852.8310745,10550,5.994699954986572
1718011854.096375,10870,5.994999885559082
1718011855.3466578,11190,5.996099948883057
1718011858.866103,11760,-8.003000259399414
1718011860.2969162,12080,-9.502997398376465
1718011861.7310693,12400,-6.002999782562256
1718011865.0943692,12940,5.996699810028076
1718011866.369674,13260,-2.002802610397339
1718011867.6574686,13580,5.997799873352051
1718011868.933757,13900,-5.506407737731934
1718011870.2400901,14220,-12.505976676940918
1718011871.5369592,14540,-46.50993728637695
1718011872.8332524,14860,2.997401475906372
1718011874.114134,15180,1.497799038887024
1718011875.41443,15500,-0.5023015737533569
1718011876.7327263,15820,-7.504804611206055
1718011878.0372045,16140,-18.008363723754883
1718011879.318002,16460,-1.002601981163025
