2024-05-29 15:14:28.885334;1716988468;0;StartEZ;5.7;train
2024-05-29 15:14:43.056561;1716988483;14;Start;3.0;train
2024-05-29 15:14:58.817775;1716988498;29;Observe;-24.0;train
2024-05-29 15:15:05.042277;1716988505;36;StartCorridor;4.5;train
2024-05-29 15:15:28.002544;1716988528;59;Turns;10.0;train
2024-05-29 15:17:31.432726;1716988651;182;Corridor3;5.0;train
2024-05-29 15:20:14.634046;1716988814;345;TurnObstacles;10.0;train
2024-05-29 15:28:37.225941;1716989317;848;NarrowDoor;5.5;train
2024-05-29 15:33:34.222813;1716989614;1145;Corridor3vs3;4.0;train
2024-05-29 15:34:34.194734;1716989674;1205;T-Junction;4.0;train
