2024-06-03 08:16:48.532759;1717395408;0;StartEZ;5.7;train
2024-06-03 08:16:56.144071;1717395416;7;Start;3.0;train
2024-06-03 08:17:02.699424;1717395422;14;Observe;-24.0;train
2024-06-03 08:17:08.990503;1717395428;20;StartCorridor;4.5;train
2024-06-03 08:17:48.369307;1717395468;59;Turns;10.0;train
2024-06-03 08:19:22.461051;1717395562;153;TurnObstacles;10.0;train
2024-06-03 08:21:59.567808;1717395719;311;NarrowDoor;5.0;train
2024-06-03 08:23:29.668711;1717395809;401;Corridor3vs3;4.0;train
2024-06-03 08:27:26.686407;1717396046;638;T-Junction;4.0;train
2024-06-03 08:28:10.957312;1717396090;682;Intersection4;5.0;train
2024-06-03 08:29:32.141249;1717396172;763;NarrowDoorDouble;4.0;train
2024-06-03 08:32:24.797645;1717396344;936;Retraining;-100;retrain
2024-06-03 08:52:12.659535;1717397532;2124;End;-100;
