2024-05-31 09:59:57.553347;1717142397;0;StartEZ;5.7;train
2024-05-31 10:00:10.152093;1717142410;12;Start;3.0;train
2024-05-31 10:00:31.467836;1717142431;33;Observe;-24.0;train
2024-05-31 10:00:38.641256;1717142438;41;StartCorridor;4.5;train
2024-05-31 10:01:08.261310;1717142468;70;Turns;0.0;train
2024-05-31 10:02:35.799488;1717142555;158;Corridor3;4.8;train
2024-05-31 10:05:37.105134;1717142737;339;TurnObstacles;0.0;train
2024-05-31 10:08:53.484583;1717142933;535;Cross;5.2;train
2024-05-31 10:10:52.974580;1717143052;655;NarrowDoor;5.0;train
2024-05-31 10:11:09.380612;1717143069;671;Corridor3vs3;4.0;train
2024-05-31 10:11:53.546728;1717143113;715;T-Junction;4.5;train
2024-05-31 10:15:36.970072;1717143336;939;Intersection4;5.0;train
2024-05-31 10:16:53.094925;1717143413;1015;NarrowDoorDouble;0.0;train
2024-05-31 10:18:02.851929;1717143482;1085;Retraining;-100;retrain
