2024-05-30 14:59:04.664835;1717073944;0;StartEZ;5.7;train
2024-05-30 14:59:18.831272;1717073958;14;Start;3.0;train
2024-05-30 14:59:38.510158;1717073978;33;Observe;-24.0;train
2024-05-30 14:59:45.300825;1717073985;40;StartCorridor;4.5;train
2024-05-30 15:00:03.355610;1717074003;58;Turns;10.0;train
2024-05-30 15:01:29.068991;1717074089;144;Corridor3;4.7;train
2024-05-30 15:03:05.591064;1717074185;240;TurnObstacles;10.0;train
2024-05-30 15:14:03.566572;1717074843;898;NarrowDoor;5.0;train
2024-05-30 15:15:58.868571;1717074958;1014;Corridor3vs3;4.0;train
2024-05-30 15:16:28.412985;1717074988;1043;T-Junction;4.0;train
2024-05-30 15:17:44.512324;1717075064;1119;Intersection4;5.0;train
2024-05-30 15:24:32.632334;1717075472;1527;NarrowDoorDouble;0.0;train
2024-05-30 15:32:29.101495;1717075949;2004;Retraining;-100;retrain
2024-05-30 15:54:32.933800;1717077272;3328;End;-100;
