2024-06-03 08:14:10.218088;1717395250;0;StartEZ;5.7;train
2024-06-03 08:14:21.326717;1717395261;11;Start;3.0;train
2024-06-03 08:14:35.992225;1717395275;25;Observe;-24.0;train
2024-06-03 08:14:42.284813;1717395282;32;StartCorridor;4.5;train
2024-06-03 08:14:59.953416;1717395299;49;Turns;0.0;train
2024-06-03 08:16:34.997776;1717395394;144;Corridor3;4.8;train
2024-06-03 08:18:28.037725;1717395508;257;TurnObstacles;0.0;train
2024-06-03 08:21:29.373401;1717395689;439;Cross;4.5;train
2024-06-03 08:22:25.154788;1717395745;494;NarrowDoor;5.0;train
2024-06-03 08:22:42.322761;1717395762;512;Corridor3vs3;4.0;train
2024-06-03 08:23:27.811941;1717395807;557;T-Junction;4.5;train
2024-06-03 08:27:27.403053;1717396047;797;Intersection4;5.0;train
2024-06-03 08:32:54.130468;1717396374;1123;NarrowDoorDouble;0.0;train
2024-06-03 08:33:51.480065;1717396431;1181;Retraining;-100;retrain
2024-06-03 08:53:50.965579;1717397630;2380;End;-100;
