2024-05-29 09:39:44.075510;1716968384;0;StartEZ;5.7;train
2024-05-29 09:39:57.608090;1716968397;13;Start;3.0;train
2024-05-29 09:40:16.924533;1716968416;32;Observe;-24.0;train
2024-05-29 09:40:23.173346;1716968423;39;StartCorridor;4.5;train
2024-05-29 09:40:45.997991;1716968445;61;Turns;10.0;train
2024-05-29 09:42:46.873758;1716968566;182;Corridor3;5.0;train
2024-05-29 09:43:47.520262;1716968627;243;TurnObstacles;12.0;train
2024-05-29 09:51:30.001516;1716969090;705;NarrowDoor;5.0;train
2024-05-29 09:52:43.074948;1716969163;779;Corridor3vs3;4.0;train
2024-05-29 09:54:35.507161;1716969275;891;T-Junction;4.0;train
2024-05-29 09:56:00.335758;1716969360;976;Intersection4;5.0;train
2024-05-29 09:57:27.870931;1716969447;1063;NarrowDoorDouble;0.0;train
2024-05-29 09:58:29.044221;1716969509;1124;Retraining;-100;retrain
2024-05-29 10:20:09.648194;1716970809;2425;End;-100;
