2024-05-24 08:32:19.285929;1716532339;0;StartEZ;5.7;train
2024-05-24 08:32:32.582048;1716532352;13;Start;3.0;train
2024-05-24 08:32:40.054609;1716532360;20;Observe;-24.0;train
2024-05-24 08:32:46.223578;1716532366;26;StartCorridor;4.5;train
2024-05-24 08:33:26.025759;1716532406;66;Turns;10.0;train
2024-05-24 08:36:04.025287;1716532564;224;TurnObstacles;10.0;train
2024-05-24 08:38:18.469254;1716532698;359;NarrowDoor;5.0;train
2024-05-24 08:39:08.695981;1716532748;409;Corridor3vs3;4.0;train
2024-05-24 08:44:05.678938;1716533045;706;T-Junction;4.0;train
2024-05-24 08:44:42.444806;1716533082;743;Intersection4;5.0;train
2024-05-24 08:46:28.268951;1716533188;848;NarrowDoorDouble;4.0;train
2024-05-24 08:47:52.749166;1716533272;933;retraining;-100;retrain
2024-05-24 09:07:09.787814;1716534429;2090;End;-100;
