2024-06-03 15:50:12.727103;1717422612;0;StartEZ;5.7;train
2024-06-03 15:50:20.846020;1717422620;8;Start;3.0;train
2024-06-03 15:50:35.466839;1717422635;22;Observe;-24.0;train
2024-06-03 15:50:43.185893;1717422643;30;StartCorridor;4.5;train
2024-06-03 15:51:03.236163;1717422663;50;Turns;10.0;train
2024-06-03 15:53:52.196198;1717422832;219;TurnObstacles;10.0;train
2024-06-03 16:01:51.121004;1717423311;698;NarrowDoor;5.0;train
2024-06-03 16:02:21.195078;1717423341;728;Corridor3vs3;4.0;train
2024-06-03 16:03:00.468700;1717423380;767;T-Junction;4.0;train
2024-06-03 16:03:43.199393;1717423423;810;Intersection4;5.0;train
2024-06-03 16:14:33.606449;1717424073;1460;NarrowDoorDouble;4.0;train
2024-06-03 16:16:36.780990;1717424196;1584;Retraining;-100;retrain
2024-06-03 16:37:12.873845;1717425432;2820;End;-100;
