2024-05-30 14:01:21.157499;1717070481;0;StartEZ;5.7;train
2024-05-30 14:01:32.986854;1717070492;11;Start;3.0;train
2024-05-30 14:01:50.885507;1717070510;29;Observe;-24.0;train
2024-05-30 14:01:57.100441;1717070517;35;StartCorridor;4.5;train
2024-05-30 14:02:15.484831;1717070535;54;Turns;10.0;train
2024-05-30 14:03:43.363350;1717070623;142;Corridor3;4.7;train
2024-05-30 14:06:05.878434;1717070765;284;TurnObstacles;10.0;train
2024-05-30 14:14:53.483636;1717071293;812;NarrowDoor;5.0;train
2024-05-30 14:19:38.838546;1717071578;1097;Corridor3vs3;4.0;train
2024-05-30 14:22:31.477905;1717071751;1270;T-Junction;4.5;train
2024-05-30 14:23:52.163103;1717071832;1351;Intersection4;5.0;train
2024-05-30 14:25:28.424121;1717071928;1447;NarrowDoorDouble;4.0;train
