2024-05-28 16:59:09.862608;1716908349;0;StartEZ;5.7;train
2024-05-28 16:59:21.876616;1716908361;12;Start;3.0;train
2024-05-28 16:59:40.466579;1716908380;30;Observe;-24.0;train
2024-05-28 16:59:46.926382;1716908386;37;StartCorridor;4.5;train
2024-05-28 17:00:05.801435;1716908405;55;Turns;10.0;train
2024-05-28 17:02:53.925041;1716908573;224;Corridor3;5.0;train
2024-05-28 17:05:05.060713;1716908705;355;TurnObstacles;10.0;train
2024-05-28 17:05:54.788201;1716908754;404;NarrowDoor;5.0;train
2024-05-28 17:06:15.947813;1716908775;426;Corridor3vs3;4.0;train
2024-05-28 17:10:14.473614;1716909014;664;T-Junction;4.0;train
2024-05-28 17:10:58.537520;1716909058;708;Intersection4;5.0;train
2024-05-28 17:14:33.607169;1716909273;923;NarrowDoorDouble;4.0;train
2024-05-28 17:20:29.054366;1716909629;1279;Retraining;-100;retrain
2024-05-28 17:42:19.428088;1716910939;2589;End;-100;
