2024-06-03 12:11:07.347029;1717409467;0;StartEZ;5.7;train
2024-06-03 12:11:21.488129;1717409481;14;Start;3.0;train
2024-06-03 12:11:29.742220;1717409489;22;Observe;-24.0;train
2024-06-03 12:11:36.167541;1717409496;28;StartCorridor;4.5;train
2024-06-03 12:12:14.516269;1717409534;67;Turns;0.0;train
2024-06-03 12:13:03.594756;1717409583;116;Corridor3;4.8;train
2024-06-03 12:14:20.639927;1717409660;193;TurnObstacles;0.0;train
2024-06-03 12:17:38.525487;1717409858;391;Cross;4.5;train
2024-06-03 12:18:38.308470;1717409918;450;NarrowDoor;5.0;train
2024-06-03 12:18:51.255534;1717409931;463;Corridor3vs3;4.0;train
2024-06-03 12:20:43.969783;1717410043;576;T-Junction;4.5;train
2024-06-03 12:23:55.708934;1717410235;768;Intersection4;5.0;train
2024-06-03 12:29:20.421037;1717410560;1093;NarrowDoorDouble;0.0;train
2024-06-03 12:29:55.007563;1717410595;1127;Retraining;-100;retrain
2024-06-03 12:50:30.129242;1717411830;2362;End;-100;
