# framerate: 25 fps
# id frame x/m y/m z/m
36540777826 154 -9.04426193237305 -1.8420342206955 0
36540777826 155 -8.88662719726563 -3.5867075920105 0
36540777826 156 -8.53908348083496 -5.16333818435669 0
36540777826 157 -7.95915222167969 -6.63487005233765 0
36540777826 158 -6.43274211883545 -7.50767183303833 0
36540777826 159 -4.86004590988159 -7.88700199127197 0
36540777826 160 -3.18944954872131 -8.39150524139404 0
36540777826 161 -1.60818243026733 -8.68410587310791 0
36540777826 162 -0.01893169991672 -8.95646190643311 0
36540777826 163 1.72685885429382 -8.96317863464355 0
36540777826 164 3.34138751029968 -9.03476142883301 0
36540777826 165 5.08069229125977 -8.81875133514404 0
36540777826 166 6.62145900726318 -8.27286052703857 0
36540777826 167 7.37355947494507 8.61159896850586 0
36540777826 168 5.63027429580688 8.4526481628418 0
36540777826 169 4.03038215637207 8.60765361785889 0
36540777826 170 2.28552913665771 8.57757568359375 0
36540777826 171 0.68520486354828 8.72032356262207 0
