# framerate: 25 fps
# id frame x/m y/m z/m
36725327202 0 2.5073881149292 6.94191360473633 0
37027317108 0 4.15945529937744 6.84629440307617 0
37329307014 0 5.53646469116211 6.96444702148438 0
37631296920 0 -3.8384428024292 -6.84785461425781 0
37933286826 0 -2.52588653564453 -6.95038223266602 0
38235276732 0 -5.55460929870605 -6.94417953491211 0
36725327202 1 3.56052017211914 5.69870853424072 0
37027317108 1 4.99421310424805 5.4321928024292 0
37329307014 1 4.84579658508301 6.63696098327637 0
37631296920 1 -3.81386470794678 -5.24397277832031 0
37933286826 1 -3.40452599525452 -5.61413764953613 0.0008268727106
38235276732 1 -4.96335887908936 -5.45553970336914 0
36725327202 2 4.06831645965576 4.20415830612183 0
37027317108 2 5.05729389190674 3.83118677139282 0
37329307014 2 4.84024047851563 6.62392950057983 0
37631296920 2 -4.27878522872925 -3.68886089324951 0
37933286826 2 -3.88176965713501 -4.02034568786621 0.0008268727106
38235276732 2 -5.36127519607544 -3.86715602874756 0
36725327202 3 3.80565595626831 2.58717966079712 0.00094042421551
37027317108 3 4.25423049926758 2.28820419311523 0.00094042421551
37329307014 3 4.83623313903809 5.1417236328125 0
37631296920 3 -3.30390667915344 -2.23864555358887 0
37933286826 3 -3.71621990203857 -3.19620704650879 0.00094042421551
38235276732 3 -4.13813591003418 -2.71408843994141 0
36725327202 4 2.54701519012451 1.53361034393311 0.00094042421551
37027317108 4 3.06812310218811 1.3631067276001 0.00094042421551
37329307014 4 4.70717144012451 3.59909462928772 0
37631296920 4 -1.85065269470215 -1.52481842041016 0
37933286826 4 -3.71292400360107 -3.18071174621582 0.00094042421551
38235276732 4 -2.74662494659424 -1.95149707794189 0
36725327202 5 1.09525775909424 0.83340358734131 0.00094042421551
37027317108 5 2.18435645103455 1.09519958496094 0.00094042421551
37329307014 5 4.07330131530762 2.69113707542419 0
37631296920 5 -0.38417181372643 -0.85451889038086 0
37933286826 5 -2.92162799835205 -2.41398429870605 0.00094042421551
38235276732 5 -1.21217954158783 -1.43124389648438 0
36725327202 6 -0.65514230728149 0.86157083511353 0.00094042421551
37027317108 6 1.08269488811493 1.07241725921631 0.00094042421551
37329307014 6 2.6051914691925 1.92489767074585 0
37631296920 6 1.37333428859711 -0.56438302993774 0
37933286826 6 -1.64121186733246 -1.43554830551147 0.00094042421551
38235276732 6 0.52584081888199 -1.56225967407227 0
36725327202 7 -2.20808720588684 0.36318731307983 0.00094042421551
37027317108 7 -0.50858747959137 0.94811296463013 0.00094042421551
37329307014 7 1.15032052993774 1.23016834259033 0
37631296920 7 2.89741826057434 -0.05367231369019 0
37933286826 7 -0.03499172627926 -1.37458896636963 0.00094042421551
38235276732 7 2.11348795890808 -1.31325674057007 0
36725327202 8 -3.68699073791504 -0.57948398590088 0.00094042421551
37027317108 8 -1.65402960777283 0.34632682800293 0.00094042421551
37329307014 8 -0.45520064234734 0.68679714202881 0
37631296920 8 4.23498153686523 1.07767295837402 0
37933286826 8 1.49652540683746 -0.74638652801514 0.00094042421551
38235276732 8 3.76711177825928 -0.74335670471191 0
36725327202 9 -4.88462448120117 -1.65772724151611 0.00094042421551
37027317108 9 -3.19852828979492 -0.01469707489014 0.00094042421551
37329307014 9 -1.01041829586029 0.39929676055908 0
37631296920 9 5.08804702758789 2.43590593338013 0
37933286826 9 2.97555351257324 -0.170485496521 0.00094042421551
38235276732 9 4.74654483795166 0.45604801177979 0
36725327202 10 -4.95932388305664 -3.26297187805176 0.00094042421551
37027317108 10 -4.54986619949341 -0.94672203063965 0.00094042421551
37329307014 10 -1.84948027133942 0.20075702667236 0
37631296920 10 4.70709419250488 3.99830532073975 0
37933286826 10 4.09255743026733 0.97057628631592 0.00094042421551
38235276732 10 5.1488733291626 1.94529724121094 0
36725327202 11 -4.1662917137146 -4.84585189819336 0.00094042421551
37027317108 11 -5.35021209716797 -2.49364852905273 0.00094042421551
37329307014 11 -3.43730568885803 -0.28068256378174 0
37631296920 11 3.74294328689575 5.48537921905518 0
37933286826 11 4.84494733810425 2.4157133102417 0.00094042421551
38235276732 11 5.07314014434814 3.71678256988525 0
36725327202 12 -3.26413488388062 -6.18416976928711 0.00094042421551
37027317108 12 -4.89173030853271 -4.03523063659668 0.00094042421551
37329307014 12 -4.60069608688354 -1.21734189987183 0
37631296920 12 2.64964008331299 6.70544719696045 0
37933286826 12 4.72148752212524 3.75628089904785 0.00094042421551
38235276732 12 4.54852437973022 5.23613834381104 0
36725327202 13 -1.77448713779449 -7.14621162414551 0.00094042421551
37027317108 13 -4.12902879714966 -5.64737319946289 0.00094042421551
37329307014 13 -5.32994556427002 -2.6906909942627 0
37631296920 13 1.03276205062866 7.41592502593994 0
37933286826 13 4.18807935714722 5.41939735412598 0.00094042421551
38235276732 13 3.52369403839111 6.68789958953857 0
36725327202 14 -0.20022389292717 -7.61087989807129 0.00094042421551
37027317108 14 -3.54975247383118 -7.15230751037598 0.00094042421551
37329307014 14 -4.87219142913818 -4.26373672485352 0
37631296920 14 -0.57208013534546 7.74652767181396 0
37933286826 14 3.67779469490051 6.95867443084717 0.00094042421551
38235276732 14 2.49958324432373 7.88803768157959 1000
36725327202 15 0.86556208133698 -7.76190376281738 1000
37027317108 15 -2.72296118736267 -7.81280517578125 1000
37329307014 15 -4.55971622467041 -5.84247779846191 0
37631296920 15 -1.07852292060852 7.80666065216064 1000
37933286826 15 3.06842160224915 7.84266662597656 1000
38235276732 15 2.49958324432373 7.88803768157959 1000
36725327202 16 0.86556208133698 -7.76190376281738 1000
37027317108 16 -2.72296118736267 -7.81280517578125 1000
37329307014 16 -3.2854905128479 -7.01691722869873 0
37631296920 16 -1.07852292060852 7.80666065216064 1000
37933286826 16 3.06842160224915 7.84266662597656 1000
38235276732 16 2.49958324432373 7.88803768157959 1000
36725327202 17 0.86556208133698 -7.76190376281738 1000
37027317108 17 -2.72296118736267 -7.81280517578125 1000
37329307014 17 -1.73217129707336 -7.54379081726074 0
37631296920 17 -1.07852292060852 7.80666065216064 1000
37933286826 17 3.06842160224915 7.84266662597656 1000
38235276732 17 2.49958324432373 7.88803768157959 1000
36725327202 18 2.00594806671143 7.97719764709473 0
37027317108 18 4.02394866943359 7.94864273071289 0
37329307014 18 5.95210266113281 7.89728546142578 0
37631296920 18 -4.00465965270996 -7.94352722167969 0
37933286826 18 -2.00802993774414 -7.98278045654297 0
38235276732 18 -5.97605133056641 -7.94864273071289 0
36725327202 19 2.54491376876831 7.01350879669189 0
37027317108 19 3.962562084198 6.58821201324463 0
37329307014 19 5.13521385192871 6.50625324249268 0
37631296920 19 -3.85951280593872 -6.56642532348633 0
37933286826 19 -2.50646543502808 -7.03339385986328 0
38235276732 19 -5.07708072662354 -6.88266563415527 0
36725327202 20 2.99785327911377 5.46639251708984 0
37027317108 20 4.19461631774902 5.01560974121094 0.0008268727106
37329307014 20 4.70649337768555 5.00255393981934 0
37631296920 20 -4.17074346542358 -5.05549240112305 0
37933286826 20 -3.08363628387451 -5.52273559570313 0
38235276732 20 -4.63271713256836 -5.31435775756836 0
36725327202 21 4.05473661422729 4.11145067214966 0
37027317108 21 4.35465574264526 3.26710247993469 0.00094042421551
37329307014 21 4.86636066436768 3.30902123451233 0.00094042421551
37631296920 21 -4.24699306488037 -3.32410621643066 0
37933286826 21 -3.7528121471405 -3.92608165740967 0
38235276732 21 -5.15000009536743 -3.6136360168457 0
36725327202 22 4.1734094619751 3.86485862731934 0
37027317108 22 3.55754256248474 1.94562959671021 0.00094042421551
37329307014 22 4.24756336212158 2.12376141548157 0.00094042421551
37631296920 22 -3.24754476547241 -2.02117824554443 0
37933286826 22 -3.99018001556396 -3.52658081054688 0
38235276732 22 -4.30641412734985 -2.33196830749512 0
36725327202 23 4.17364978790283 3.80819225311279 0
37027317108 23 1.969886302948 1.15610027313232 0.00094042421551
37329307014 23 2.86005401611328 1.48536586761475 0.00094042421551
37631296920 23 -1.82166433334351 -0.95795822143555 0
37933286826 23 -3.99005126953125 -3.52613830566406 0
38235276732 23 -2.59129118919373 -2.13224411010742 0
36725327202 24 3.45402526855469 2.67560768127441 0
37027317108 24 0.38978457450867 0.77977085113525 0.00094042421551
37329307014 24 1.45685863494873 1.09462070465088 0.00094042421551
37631296920 24 -0.23312896490097 -0.65554428100586 0
37933286826 24 -3.8377161026001 -2.65531921386719 0
38235276732 24 -1.07905316352844 -1.53135299682617 0
36725327202 25 2.1143946647644 1.75141620635986 0
37027317108 25 -1.22187077999115 0.67777156829834 0.00094042421551
37329307014 25 -0.12054584175348 0.7815465927124 0.00094042421551
37631296920 25 1.37295007705688 -0.57350921630859 0
37933286826 25 -2.42141819000244 -1.99516916275024 0
38235276732 25 0.55882161855698 -1.4543514251709 0
36725327202 26 0.51353627443314 1.05524730682373 0
37027317108 26 -2.84535264968872 0.01027679443359 0.00094042421551
37329307014 26 -1.18481206893921 0.55151224136353 0.00094042421551
37631296920 26 3.02364683151245 0.05691766738892 0
37933286826 26 -0.755774974823 -1.45719242095947 0
38235276732 26 2.26845121383667 -1.31293964385986 0
36725327202 27 -0.84367948770523 0.85668897628784 0
37027317108 27 -4.15155839920044 -0.9382963180542 0.00094042421551
37329307014 27 -2.29738855361938 0.45313787460327 0.00094042421551
37631296920 27 4.31983995437622 1.01853895187378 0
37933286826 27 0.84386157989502 -1.27743768692017 0
38235276732 27 3.75106477737427 -0.62060594558716 0
36725327202 28 -2.22962212562561 0.35465526580811 0
37027317108 28 -5.11368131637573 -2.37819766998291 0.00094042421551
37329307014 28 -3.8468496799469 -0.35993099212646 0.00094042421551
37631296920 28 4.72309494018555 2.70940208435059 0
37933286826 28 2.51619529724121 -0.77872133255005 0
38235276732 28 4.78185987472534 0.78752517700195 0
36725327202 29 -3.73357701301575 -0.20449352264404 0
37027317108 29 -4.75823831558228 -3.94506549835205 0.00094042421551
37329307014 29 -4.71429347991943 -1.71230983734131 0.00094042421551
37631296920 29 4.19547843933105 4.22465133666992 0
37933286826 29 3.84569072723389 0.13102388381958 0
38235276732 29 5.26492261886597 2.31738662719727 0
36725327202 30 -4.67004537582397 -1.16015148162842 0
37027317108 30 -3.86390423774719 -5.28774642944336 0.00094042421551
37329307014 30 -4.95336532592773 -3.30261135101318 0.00094042421551
37631296920 30 3.49977350234985 5.68155002593994 0
37933286826 30 4.84156703948975 1.39374351501465 0
38235276732 30 4.68617391586304 3.77601718902588 0
36725327202 31 -5.33932399749756 -2.60946846008301 0
37027317108 31 -2.70007586479187 -6.62056350708008 0.00094042421551
37329307014 31 -4.80417060852051 -5.07260704040527 0.00094042421551
37631296920 31 2.28168320655823 6.96298837661743 0
37933286826 31 4.98184871673584 3.14551854133606 0
38235276732 31 4.12682008743286 5.42978191375732 0
36725327202 32 -5.11452770233154 -4.2131290435791 0
37027317108 32 -1.21686553955078 -7.30686378479004 0.00094042421551
37329307014 32 -3.85667324066162 -6.39554882049561 0.00094042421551
37631296920 32 0.7463995218277 7.53614139556885 0
37933286826 32 4.51590061187744 4.68387508392334 0
38235276732 32 3.14669895172119 6.73807430267334 0
36725327202 33 -4.63631200790405 -5.87725067138672 0
37027317108 33 0.51470518112183 -7.71667861938477 0.00094042421551
37329307014 33 -3.30575776100159 -7.95026779174805 1000
37631296920 33 -0.90502834320068 7.79268932342529 1000
37933286826 33 3.76561880111694 6.29252481460571 0
38235276732 33 2.2151346206665 8.09764957427979 1000
36725327202 34 -3.72505116462708 -7.1609992980957 0
37027317108 34 0.95964765548706 -7.80350112915039 1000
37329307014 34 -3.30575776100159 -7.95026779174805 1000
37631296920 34 -0.90502834320068 7.79268932342529 1000
37933286826 34 2.56039190292358 7.36341142654419 0
38235276732 34 2.2151346206665 8.09764957427979 1000
36725327202 35 -2.1609308719635 -7.64387893676758 0
37027317108 35 0.95964765548706 -7.80350112915039 1000
37329307014 35 -3.30575776100159 -7.95026779174805 1000
37631296920 35 -0.90502834320068 7.79268932342529 1000
37933286826 35 0.95740437507629 7.71098184585571 0
38235276732 35 2.2151346206665 8.09764957427979 1000
36725327202 36 1.7368460893631 7.40478944778442 0
37027317108 36 3.9146568775177 7.64400243759155 0
37329307014 36 5.81514263153076 7.68857669830322 0
37631296920 36 -4.15457057952881 -7.66567420959473 0
37933286826 36 -2.04045939445496 -7.91258525848389 0
38235276732 36 -5.81514263153076 -7.68857669830322 0
36725327202 37 2.02358055114746 5.93463087081909 0
37027317108 37 3.88905310630798 6.00362920761108 0
