2024-05-31 10:24:53.573169;1717143893;0;StartEZ;5.7;train
2024-05-31 10:25:01.385232;1717143901;7;Start;3.0;train
2024-05-31 10:25:30.726448;1717143930;37;Observe;-24.0;train
2024-05-31 10:25:37.964445;1717143937;44;StartCorridor;4.5;train
2024-05-31 10:26:31.683514;1717143991;98;Turns;0.0;train
2024-05-31 10:28:11.593468;1717144091;198;Corridor3;4.8;train
2024-05-31 10:30:43.787406;1717144243;350;TurnObstacles;0.0;train
2024-05-31 10:33:59.377907;1717144439;545;Cross;5.2;train
2024-05-31 10:34:34.320428;1717144474;580;NarrowDoor;5.0;train
2024-05-31 10:34:54.436086;1717144494;600;Corridor3vs3;4.0;train
2024-05-31 10:38:19.882504;1717144699;806;T-Junction;4.5;train
2024-05-31 10:41:31.270188;1717144891;997;Intersection4;5.0;train
2024-05-31 10:50:39.401883;1717145439;1545;NarrowDoorDouble;0.0;train
2024-05-31 10:54:25.426702;1717145665;1771;Retraining;-100;retrain
2024-05-31 11:17:47.886316;1717147067;3174;End;-100;
