2024-06-03 12:04:21.913346;1717409061;0;StartEZ;5.7;train
2024-06-03 12:04:32.273204;1717409072;10;Start;3.0;train
2024-06-03 12:04:48.549166;1717409088;26;Observe;-24.0;train
2024-06-03 12:04:55.848312;1717409095;33;StartCorridor;4.5;train
2024-06-03 12:05:57.982568;1717409157;96;Turns;10.0;train
2024-06-03 12:10:33.972090;1717409433;372;TurnObstacles;10.0;train
2024-06-03 12:13:38.512773;1717409618;556;NarrowDoor;5.0;train
2024-06-03 12:17:03.435683;1717409823;761;Corridor3vs3;4.0;train
2024-06-03 12:18:44.890366;1717409924;862;T-Junction;4.0;train
2024-06-03 12:19:27.413280;1717409967;905;Intersection4;5.0;train
2024-06-03 12:21:49.864480;1717410109;1047;NarrowDoorDouble;4.0;train
2024-06-03 12:25:30.998500;1717410330;1269;Retraining;-100;retrain
2024-06-03 12:44:37.787194;1717411477;2415;End;-100;
