2024-05-29 08:27:04.608724;1716964024;0;StartEZ;5.7;train
2024-05-29 08:27:09.789210;1716964029;5;Start;3.0;train
2024-05-29 08:27:34.722449;1716964054;30;Observe;-24.0;train
2024-05-29 08:27:40.859863;1716964060;36;StartCorridor;4.5;train
2024-05-29 08:28:15.127577;1716964095;70;Turns;10.0;train
2024-05-29 08:30:12.306336;1716964212;187;Corridor3;5.0;train
2024-05-29 08:31:50.943803;1716964310;286;TurnObstacles;15.0;train
2024-05-29 08:41:49.264982;1716964909;884;NarrowDoor;5.0;train
2024-05-29 08:47:15.235345;1716965235;1210;Corridor3vs3;4.0;train
2024-05-29 08:48:49.316630;1716965329;1304;T-Junction;4.0;train
2024-05-29 08:51:55.493461;1716965515;1490;Intersection4;5.0;train
2024-05-29 08:53:32.951344;1716965612;1588;NarrowDoorDouble;2.0;train
