2024-05-29 11:29:22.649267;1716974962;0;StartEZ;5.7;train
2024-05-29 11:29:32.779429;1716974972;10;Start;3.0;train
2024-05-29 11:29:58.524414;1716974998;35;Observe;-24.0;train
2024-05-29 11:30:05.248548;1716975005;42;StartCorridor;5.0;train
2024-05-29 11:30:24.350226;1716975024;61;Turns;10.0;train
2024-05-29 11:35:48.859396;1716975348;386;Corridor3;5.0;train
2024-05-29 11:38:59.122469;1716975539;576;TurnObstacles;10.0;train
2024-05-29 11:50:42.243992;1716976242;1279;NarrowDoor;5.5;train
2024-05-29 11:52:07.558879;1716976327;1364;Corridor3vs3;4.0;train
2024-05-29 11:54:01.121448;1716976441;1478;T-Junction;4.0;train
2024-05-29 11:55:31.311146;1716976531;1568;Intersection4;5.0;train
2024-05-29 12:02:31.942708;1716976951;1989;NarrowDoorDouble;4.0;train
2024-05-29 12:10:25.937708;1716977425;2463;Retraining;-100;retrain
2024-05-29 12:32:29.260634;1716978749;3786;End;-100;
