2024-06-03 09:59:09.920937;1717401549;0;StartEZ;5.7;train
2024-06-03 09:59:22.244250;1717401562;12;Start;3.0;train
2024-06-03 09:59:36.647498;1717401576;26;Observe;-24.0;train
2024-06-03 09:59:43.079101;1717401583;33;StartCorridor;4.5;train
2024-06-03 10:00:02.417302;1717401602;52;Turns;0.0;train
2024-06-03 10:01:56.467587;1717401716;166;Corridor3;4.8;train
2024-06-03 10:03:06.222931;1717401786;236;TurnObstacles;0.0;train
2024-06-03 10:06:50.350172;1717402010;460;Cross;4.5;train
2024-06-03 10:07:52.190367;1717402072;522;NarrowDoor;5.0;train
2024-06-03 10:08:11.371978;1717402091;541;Corridor3vs3;4.0;train
2024-06-03 10:12:04.608133;1717402324;774;T-Junction;4.5;train
2024-06-03 10:16:22.932186;1717402582;1033;Intersection4;5.0;train
2024-06-03 10:18:01.065721;1717402681;1131;NarrowDoorDouble;0.0;train
2024-06-03 10:19:12.052008;1717402752;1202;Retraining;-100;retrain
